,run_name,method,mesh,epoch,n_events,horizon_step,horizon_hours,csi_mean,csi_std,l1_h_mean,l1_h_std,l1_u_mean,l1_u_std,l1_v_mean,l1_v_std,mse_h_mean,mse_h_std,mse_u_mean,mse_u_std,mse_v_mean,mse_v_std
85,Experiment 6@900,Experiment 6,multimesh,900,16,6,3.0,0.9212086693460529,0.033661827138306705,0.018914174404926598,0.0027683981127207776,0.010841496346984059,0.0012798412273241904,0.004376211843919009,0.0009334446248435676,0.006783029646612704,0.001381787599548613,0.003286066770670004,0.0004124973113531425,0.0006592581667064223,0.00016396518131331223
86,Experiment 6@900,Experiment 6,multimesh,900,16,7,3.5,0.9102780387920497,0.03708028472724122,0.023216255358420312,0.003937460030122858,0.013095036847516894,0.001806436032605961,0.005315809583407827,0.0012667624417366163,0.010037887725047767,0.0021054607293445934,0.0045938019175082445,0.0007004236354722213,0.000870606119860895,0.00019802320600825857
87,Experiment 6@900,Experiment 6,multimesh,900,16,8,4.0,0.8994101504448503,0.03851673625628711,0.027344790287315845,0.005143870366968926,0.015298147569410503,0.002371506051960576,0.006200029194587842,0.00159336140135507,0.013812832825351506,0.002971951646478867,0.006095002987422049,0.001104711200342381,0.001101146928704111,0.00024321071811550515
88,Experiment 6@900,Experiment 6,multimesh,900,16,9,4.5,0.8901112310187067,0.03803788688742903,0.03108101966790855,0.005922445156589712,0.017273626406677067,0.00266450825957534,0.006994231225689873,0.001839503057572754,0.017692617955617607,0.0032386760078806512,0.007646995945833623,0.0012332767288764455,0.0013434071297524497,0.00026041312835949613
89,Experiment 6@900,Experiment 6,multimesh,900,16,10,5.0,0.8832542082055879,0.03929375260886835,0.03441476949956268,0.006231169471198636,0.019046574889216572,0.0027249811491901095,0.007685910153668374,0.002001161562973209,0.021444277255795896,0.0028073407582620887,0.009179193730233237,0.0012509021647383112,0.0015792858102940954,0.0002632360562254138
90,Experiment 6@900,Experiment 6,multimesh,900,16,11,5.5,0.8774434892964957,0.040011664624544946,0.03733760991599411,0.006329406430117887,0.02060635364614427,0.0027028143438714413,0.008291331643704325,0.002095460073729555,0.024972764891572297,0.002133259863002304,0.010686972527764738,0.0014444485817949977,0.0018040932991425507,0.00025517721252488044
91,Experiment 6@900,Experiment 6,multimesh,900,16,12,6.0,0.8734279096937111,0.038856370345696924,0.04004395427182317,0.006507763271600107,0.022049539489671588,0.002730666240510817,0.00884856010088697,0.0021612625619771633,0.028401525923982263,0.0019020575142078952,0.012149886577390134,0.0018368082518818488,0.0020140850756433792,0.00024272317449014862
92,Experiment 6@900,Experiment 6,multimesh,900,16,13,6.5,0.8700851541354376,0.03791915363746842,0.04254548763856292,0.006497141167840999,0.02341875445563346,0.00266230764600231,0.009392381180077791,0.0021866770477809287,0.03182049747556448,0.0019993219224116155,0.013637194235343486,0.0023907261815023593,0.0022406810021493584,0.00021921377116121066
93,Experiment 6@900,Experiment 6,multimesh,900,16,14,7.0,0.8662439780955449,0.03798465818405958,0.044980677077546716,0.006295633126620049,0.02477282320614904,0.0025749143876567047,0.009915570582961664,0.0021941037932643316,0.035253442474640906,0.002621236057267308,0.015169983147643507,0.003061985925978101,0.00247333414881723,0.00022145224585289568
94,Experiment 6@900,Experiment 6,multimesh,900,16,15,7.5,0.8628562940724837,0.03727549481458074,0.04708900325931609,0.005823637873474093,0.025871062418445945,0.002302047559469229,0.010388222173787653,0.002165517397621541,0.038090520771220326,0.0035787961686711486,0.016344927018508315,0.0038219276529363566,0.002670533867785707,0.00022394613064844048
95,Experiment 6@900,Experiment 6,multimesh,900,16,16,8.0,0.8615219109778034,0.03656555617024966,0.04881062847562134,0.0051532081808855846,0.026889439206570387,0.0020016432149936535,0.010863815783523023,0.0021454261473213554,0.04036596498917788,0.005044192105420116,0.017407524399459362,0.004588686297509613,0.002873274977901019,0.0002594301437703134
96,Experiment 6@900,Experiment 6,multimesh,900,16,17,8.5,0.861028179269674,0.03293318130054972,0.050306738587096334,0.004611369859677415,0.02778265706729144,0.001756651314130939,0.011312243586871773,0.002128098627111483,0.04203848179895431,0.0068399013874350005,0.018257966614328325,0.005354005438880547,0.003058493370190263,0.0003184088445347978
97,Experiment 6@900,Experiment 6,multimesh,900,16,18,9.0,0.862903133641588,0.02953179400007365,0.05179179203696549,0.00424412381603262,0.02866406785324216,0.0015836571419746695,0.011758866428863257,0.0021283375106827328,0.04348539549391717,0.008333950010834371,0.019031656091101468,0.006078613839609296,0.0032371732813771814,0.00036778568560984226
98,Experiment 6@900,Experiment 6,multimesh,900,16,19,9.5,0.8626481123943435,0.027114340737632237,0.05365555104799569,0.004103035196238101,0.029765780898742378,0.0014869721754200175,0.01226329809287563,0.002136209645106847,0.04564348771236837,0.009637259345527461,0.020120371598750353,0.006835116247469979,0.0034463625197531655,0.0004376459645876573
99,Experiment 6@900,Experiment 6,multimesh,900,16,20,10.0,0.8617454795110696,0.027460248862426158,0.05589939025230706,0.004169608801296961,0.031005964963696897,0.001529269075866677,0.012813964451197535,0.0021743599089020602,0.04836852056905627,0.010842736046741958,0.02141750924056396,0.007546868661181013,0.0036912290088366717,0.0005263224711924416
100,Experiment 6@900,Experiment 6,multimesh,900,16,21,10.5,0.8617505338693122,0.02822222044871558,0.0581057071685791,0.004251916442526743,0.032183855888433754,0.0015872565708417565,0.013371791632380337,0.002241247836769726,0.051129804691299796,0.012039856390600878,0.02261174691375345,0.008282985433758112,0.003940020178561099,0.0005818714351413064
101,Experiment 6@900,Experiment 6,multimesh,900,16,22,11.0,0.8627948403062711,0.02847014909554502,0.060036035953089595,0.0043816552732918726,0.033370573655702174,0.0016624014148643607,0.013941820885520428,0.0023013917840842466,0.05349689186550677,0.013523974965147149,0.023830896883737296,0.008980865694383498,0.004196263907942921,0.000633716862290843
102,Experiment 6@900,Experiment 6,multimesh,900,16,23,11.5,0.8625427700119984,0.02836571199675481,0.061602079309523106,0.004598034581279768,0.03437045565806329,0.0018068588153643715,0.014455666649155319,0.0023605217196493167,0.0550964679569006,0.01489136901737419,0.02475201996276155,0.009527469168333668,0.004418437369167805,0.0006604082885258142
103,Experiment 6@900,Experiment 6,multimesh,900,16,24,12.0,0.8621279928044068,0.029584743830412978,0.06309077586047351,0.004603820942088972,0.03530449396930635,0.001869195673764589,0.014949143107514828,0.0024005777940811807,0.05649349954910576,0.015675886781577348,0.025596313294954598,0.009978901615988519,0.004626218244084157,0.0007038159795976373
104,Experiment 6@900,Experiment 6,multimesh,900,16,25,12.5,0.862794012757368,0.030387909798831315,0.06448811269365251,0.004488532185620309,0.0361390714533627,0.0018584716482986988,0.015383372840005904,0.0024100781737054016,0.05776919214986265,0.01649860264748963,0.026326938474085182,0.010530594233016567,0.004799047266715206,0.000738861219119931
105,Experiment 6@900,Experiment 6,multimesh,900,16,26,13.0,0.8617358541973992,0.02968863883352712,0.06602389900945127,0.004339400414149466,0.03701414284296334,0.0018249736147042282,0.01581955363508314,0.002420931492031736,0.05913356691598892,0.01706836925805274,0.02703298511914909,0.011039692414409686,0.00496478051354643,0.0007862539676827168
106,Experiment 6@900,Experiment 6,multimesh,900,16,27,13.5,0.8608957842364151,0.031223915635391196,0.067658178973943,0.00446764001047111,0.03789125382900238,0.0018448926748874832,0.01625834370497614,0.0024298833786772613,0.06076076370663941,0.01785191981994974,0.027835294255055487,0.011574248799621305,0.0051412152097327635,0.0008370106551869161
107,Experiment 6@900,Experiment 6,multimesh,900,16,28,14.0,0.860745030607012,0.03087644564942012,0.0693753173109144,0.004821320298465115,0.03880709456279874,0.0019250827837113133,0.01670618203934282,0.0024586246774666743,0.06240512803196907,0.018591213987465417,0.02860415482427925,0.012059747599271182,0.005316930415574461,0.0009063147005687771
108,Experiment 6@900,Experiment 6,multimesh,900,16,29,14.5,0.8606351229137159,0.03229780275300191,0.07109985128045082,0.005235273854404183,0.03968906309455633,0.002033848777980858,0.017179084301460534,0.002519468187927761,0.06388866389170289,0.019461431660568632,0.029239668627269566,0.01256365235181329,0.005492531665368006,0.0009666318842687072
109,Experiment 6@900,Experiment 6,multimesh,900,16,30,15.0,0.8571272599339826,0.03036292291361402,0.07265988225117326,0.005292295227938,0.040600678185001016,0.002096719697550737,0.01767865044530481,0.0026106550032565052,0.06515014707110822,0.01996098190992455,0.029876362765207887,0.013004132400281726,0.0056762153399176896,0.0009889709958409356
110,Experiment 6@900,Experiment 6,multimesh,900,16,31,15.5,0.8550392005902077,0.029947896319049937,0.07433776883408427,0.005240472660736381,0.041548075620085,0.0021002254420528677,0.018231315771117806,0.0027587142114338515,0.0662105807568878,0.020068984037322025,0.030364449019543827,0.013279759812285286,0.005870253691682592,0.0009632047569665447
111,Experiment 6@900,Experiment 6,multimesh,900,16,32,16.0,0.8510614600254791,0.0301567602297336,0.07645723689347506,0.005247249436880532,0.04271131753921509,0.002242634381572001,0.018911116989329457,0.0030198941063615103,0.0678304503671825,0.01951643292885346,0.03108936094213277,0.013368824365261447,0.0060922998818568885,0.0009165198483549841
112,Experiment 6@900,Experiment 6,multimesh,900,16,33,16.5,0.8410662606343096,0.0356509950304868,0.07918196450918913,0.006186013243751595,0.04413883131928742,0.0028039083028647944,0.019794909516349435,0.0034869733097320035,0.06989496503956616,0.01906374229266356,0.03193103184457868,0.01353005491367533,0.006390971480868757,0.0008862730728813727
113,Experiment 6@900,Experiment 6,multimesh,900,16,34,17.0,0.8310424730314051,0.04106399920094074,0.08291045576334,0.008434205781999141,0.04600874427706003,0.003863626645167781,0.020950225763954222,0.004268648077724936,0.07331650075502694,0.018727614656171065,0.033086328068748116,0.013758848583656308,0.00679239904275164,0.0009181729457298118
114,Experiment 6@900,Experiment 6,multimesh,900,16,35,17.5,0.8256033841893655,0.03930272942185451,0.08647684380412102,0.010734433100813684,0.04767350386828184,0.004896215990510268,0.02217653684783727,0.005165149180592532,0.07587270345538855,0.01660795169441254,0.03344403230585158,0.012679186181131523,0.007154680642997846,0.00100966107757238
115,Experiment 6@900,Experiment 6,multimesh,900,16,36,18.0,0.8190474345440684,0.03807925614967979,0.08952370565384626,0.012451507038953539,0.04918466764502227,0.005744647149276878,0.023422453203238547,0.005989762496059328,0.07717774459160864,0.01350914193035202,0.03351253655273467,0.010908798322303837,0.007485897920560092,0.0011675746189570189
116,Experiment 6@900,Experiment 6,multimesh,900,16,37,18.5,0.8127911306869728,0.03891130339788665,0.09243620792403817,0.013705091728655592,0.05084022064693272,0.006614717635035538,0.024738147563766688,0.006654824731023337,0.07750390749424696,0.010790728846285532,0.03341635025572032,0.008688406581147444,0.007820053782779723,0.0013942000177654386
117,Experiment 6@900,Experiment 6,multimesh,900,16,38,19.0,0.8075360231349878,0.03975009536397442,0.0960574820637703,0.015458409866204162,0.052866892889142036,0.007518903792769284,0.026243709144182503,0.007456965338313766,0.07890508603304625,0.010263419844911,0.03386601456440985,0.007095908557166837,0.00822518192580901,0.001722480793496248
118,Experiment 6@900,Experiment 6,multimesh,900,16,39,19.5,0.8024024694232523,0.0406174958722104,0.10082481754943728,0.01690586186939541,0.055469892686232924,0.008563093319979457,0.028120878560002893,0.00843643520840235,0.08179854601621628,0.010474439209357403,0.034775482141412795,0.005951092897895855,0.00878925307188183,0.002131325404728606
119,Experiment 6@900,Experiment 6,multimesh,900,16,40,20.0,0.79900342339478,0.0386788356775605,0.10658319015055895,0.017887284649395045,0.05852280417457223,0.009553417014444378,0.0303914399119094,0.009504535267657164,0.0860379128716886,0.010562530831800667,0.03605887165758759,0.0053966560911570365,0.009503797540673986,0.002544811361651371
120,Experiment 6@900,Experiment 6,multimesh,900,16,41,20.5,0.7925290974271666,0.03954918488939171,0.11310063768178225,0.01864190555584696,0.06177507131360471,0.01039778361346419,0.033000178169459105,0.010577203078165133,0.09175801137462258,0.011327234681563264,0.03749802149832249,0.005159649288502065,0.010345294780563563,0.0029831132219425554
121,Experiment 6@900,Experiment 6,multimesh,900,16,42,21.0,0.7873248231103481,0.03882104309796902,0.12038256181403995,0.01965177573746658,0.06545384414494038,0.011220770381464648,0.0359182464890182,0.011626207377209208,0.09884304273873568,0.012492422115268416,0.039380076923407614,0.005240067699719446,0.011338018637616187,0.0034132582178242107
122,Experiment 6@900,Experiment 6,multimesh,900,16,43,21.5,0.7794251931376512,0.03601823991459572,0.12791634630411863,0.019765220059859236,0.06965992646291852,0.011932682816638174,0.039263466373085976,0.012690496847249542,0.10513988370075822,0.01406013907038532,0.04159613617230207,0.005752773247382748,0.012555703928228468,0.003846945128973671
123,Experiment 6@900,Experiment 6,multimesh,900,16,44,22.0,0.7659215965228561,0.040155465139505415,0.13663100823760033,0.020048183880312376,0.07443858543410897,0.012252961759315915,0.04324125754646957,0.013334363559959247,0.11361586628481746,0.018615147643220416,0.0448132106103003,0.00699537938752151,0.01410075428429991,0.004204586391899995
124,Experiment 6@900,Experiment 6,multimesh,900,16,45,22.5,0.7584334613289551,0.03980316343149982,0.14600048819556832,0.0212486134698175,0.0796355006750673,0.013262740241504341,0.04741554008796811,0.013782979282071528,0.12299025105312467,0.024771209256064446,0.04816345660947263,0.009119579241460967,0.01572155806934461,0.004703940402121428
125,Experiment 6@900,Experiment 6,multimesh,900,16,46,23.0,0.7577692213270112,0.03791752040360952,0.1549087967723608,0.022815088376573752,0.08459931518882513,0.014451543007394575,0.05166560900397599,0.014376283654821598,0.13238891260698438,0.02992055322748534,0.0513886425178498,0.010684867542777907,0.0173869269201532,0.005250964883250954
126,Experiment 6@900,Experiment 6,multimesh,900,16,47,23.5,0.7560904819856399,0.045070420867976746,0.1619092794135213,0.022786298422109524,0.08769927453249693,0.014327757526001387,0.05505407811142504,0.014629632826663998,0.13692707428708673,0.026852861769777938,0.0519398027099669,0.010051925231545931,0.01833734364481643,0.005282269468990183
127,Experiment 6@900,Experiment 6,multimesh,900,16,48,24.0,0.7624359678785811,0.044720421051047204,0.1646636174991727,0.022256324527928504,0.08890691306442022,0.013966366890962504,0.05663715489208698,0.014382285392924616,0.13734336523339152,0.024341778781471216,0.051810560980811715,0.009539278210597463,0.018768699374049902,0.005146034035444103
128,Experiment 6@900,Experiment 6,multimesh,900,16,49,24.5,0.7670851598293726,0.044392072720434744,0.16543559078127146,0.022345989350149673,0.08879247633740306,0.013817189956660376,0.05702479649335146,0.014435641691322706,0.1362102678976953,0.022736732870029107,0.05124697647988796,0.009233574587227934,0.018704632471781224,0.005123949778725264
129,Experiment 6@900,Experiment 6,multimesh,900,16,50,25.0,0.7706821187029502,0.04255976077721845,0.16499363537877798,0.022859639484325907,0.08802834386005998,0.01378715361888336,0.05650413013063371,0.014515267019923879,0.13479300681501627,0.022146585514300036,0.05066101625561714,0.008970070924197524,0.01833313674433157,0.0050427205482006625
130,Experiment 6@900,Experiment 6,multimesh,900,16,51,25.5,0.7723161571621209,0.04067589106700308,0.16455302760004997,0.022969701468278408,0.08708832785487175,0.01375978811735449,0.05581921455450356,0.014548915483056472,0.13389963237568736,0.021763026475224656,0.05003394838422537,0.008780343782826008,0.017965901643037796,0.004981075797605371
131,Experiment 6@900,Experiment 6,multimesh,900,16,52,26.0,0.7735954214575788,0.03801654667604405,0.16439406108111143,0.023312393513870433,0.0862165680155158,0.013657845450120006,0.055224763695150614,0.014532747019551165,0.13337724702432752,0.021548526777947725,0.04959043674170971,0.008624222092253973,0.01759620860684663,0.004887086700289471
132,Experiment 6@900,Experiment 6,multimesh,900,16,53,26.5,0.7739640947358575,0.035682271295384344,0.16406249441206455,0.023903778582772425,0.08538570161908865,0.013700640418200205,0.05445986776612699,0.014554546743936464,0.1327101462520659,0.0210054270310218,0.04926038417033851,0.00841531098509503,0.017236846208106726,0.004847778286043114
133,Experiment 6@900,Experiment 6,multimesh,900,16,54,27.0,0.7731808503283037,0.035867413854987255,0.16395198367536068,0.024595185818366387,0.08479631738737226,0.01414182675907288,0.053870752337388694,0.014803533464890278,0.1324250753968954,0.020030086803177423,0.04934891150332987,0.008650961830050555,0.01694501267047599,0.004901479243837326
134,Experiment 6@900,Experiment 6,multimesh,900,16,55,27.5,0.7726707779716505,0.03368643319032144,0.16378992050886154,0.025382399424865327,0.08418128779157996,0.014455838718737594,0.053122620563954115,0.015030898174297194,0.13232573913410306,0.019386534755099945,0.049328518100082874,0.008675028292547694,0.016569058934692293,0.004920726499830209
135,Experiment 6@900,Experiment 6,multimesh,900,16,56,28.0,0.771384496865736,0.03161626580664073,0.1632268661633134,0.025755492723710527,0.08326001232489944,0.014433131494768126,0.052264521131291986,0.015067195952993521,0.13181238481774926,0.018559148707939302,0.049039068166166544,0.008398085382997272,0.01617432851344347,0.004886884907478826
136,Experiment 6@900,Experiment 6,multimesh,900,16,57,28.5,0.7682269891666231,0.03129754573375508,0.16254150867462158,0.025902982245016356,0.08218594500795007,0.014298921229554848,0.05122673767618835,0.014977782631202325,0.13128705928102136,0.017875124749970994,0.04850940313190222,0.008041279174599118,0.015680123469792306,0.004777895995249169
137,Experiment 6@900,Experiment 6,multimesh,900,16,58,29.0,0.7663997135090063,0.030330632211290662,0.16155811119824648,0.026108063438660054,0.08094972395338118,0.014161893005764063,0.04997776041273028,0.014836029014568534,0.13065509032458067,0.017371749685233796,0.048022685572505,0.008106390467065759,0.01513683021767065,0.004642107150218709
138,Experiment 6@900,Experiment 6,multimesh,900,16,59,29.5,0.7626242137323894,0.0293075651834011,0.1602791165933013,0.026348507678031163,0.07961813174188137,0.014142212098099585,0.04856973222922534,0.014712628054726777,0.12953843595460057,0.017100767305681504,0.04745737579651177,0.008211874500107698,0.014551818952895701,0.0045487545306186076
139,Experiment 6@900,Experiment 6,multimesh,900,16,60,30.0,0.7590361560179775,0.02766572538174117,0.15893106115981936,0.026896018472465838,0.07829479197971523,0.014162932478985814,0.047286266228184104,0.014573210074431676,0.12830960331484675,0.017173971018272987,0.04691270925104618,0.008429570251654217,0.014029077370651066,0.00444667528063826
140,Experiment 6@900,Experiment 6,multimesh,900,16,61,30.5,0.754945444176711,0.026656244173815742,0.15764434542506933,0.02730386537907347,0.07700005359947681,0.014053586559127581,0.04600560734979808,0.014390261176863097,0.1273218272253871,0.017225665384373114,0.046334170969203115,0.008426163232448037,0.01354190320125781,0.004316254019675512
141,Experiment 6@900,Experiment 6,multimesh,900,16,62,31.0,0.7513835250659994,0.026096332446015197,0.1563298376277089,0.027420827809825642,0.07568799238651991,0.013813348320771874,0.044758648378774524,0.01406686873803802,0.12650170642882586,0.017037433490406064,0.045714997220784426,0.008435837062596301,0.01307448380975984,0.004158539463026111
142,Experiment 6@900,Experiment 6,multimesh,900,16,63,31.5,0.7466124192048348,0.026653918157473148,0.15499181672930717,0.027426290595498955,0.0744713437743485,0.013610500883374737,0.04353538004215807,0.013683447396067567,0.12572496244683862,0.017143332035769197,0.045176997082307935,0.008521515155017567,0.012633069971343502,0.0040160487109263026
143,Experiment 6@900,Experiment 6,multimesh,900,16,64,32.0,0.7425898865640779,0.027075284053406486,0.1537669668905437,0.027470709309264915,0.07336148479953408,0.013405441652503505,0.0424659566488117,0.013388628386292756,0.12501622829586267,0.01738942913948765,0.04470112221315503,0.0087194280461044,0.01227376502356492,0.00394085434522381
144,Experiment 6@900,Experiment 6,multimesh,900,16,65,32.5,0.7378725960248874,0.027179039191217405,0.15273604774847627,0.027366552537981707,0.07240664795972407,0.0132074385040579,0.04158841574098915,0.013170826892522296,0.12470019375905395,0.01745829233541108,0.044430246693082154,0.009036221737588942,0.01197908166795969,0.0038646048332626796
145,Experiment 6@900,Experiment 6,multimesh,900,16,66,33.0,0.7332830279746497,0.028455997689695492,0.15194437094032764,0.02709410384930034,0.07154641719534993,0.01289822357775472,0.0407821258995682,0.012935006377894858,0.12484085373580456,0.01731210299281274,0.044279446941800416,0.009296543976039432,0.011702643183525652,0.00378119748671856
146,Experiment 6@900,Experiment 6,multimesh,900,16,67,33.5,0.7294447054598262,0.027828303717207556,0.15114611247554421,0.026798655806010603,0.07071438850834966,0.01256428813088939,0.0400496213696897,0.012692341555407436,0.12474509980529547,0.016909130044287745,0.044037324259988964,0.009416174457095364,0.011421747418353334,0.0036677520605882578
147,Experiment 6@900,Experiment 6,multimesh,900,16,68,34.0,0.7241760040666863,0.02778033178643904,0.15028283325955272,0.026589152673807556,0.06993474834598601,0.01231068441756661,0.0393732488155365,0.012518883786089471,0.12445516884326935,0.016480563311767324,0.04382394114509225,0.009538497822906772,0.011172719881869853,0.003582335738426026
148,Experiment 6@900,Experiment 6,multimesh,900,16,69,34.5,0.7189776668301044,0.028485057506574655,0.1494601657614112,0.0262979916656037,0.06919468054547906,0.011925112141499128,0.03867909638211131,0.012242984767519689,0.12443580664694309,0.01593115983052877,0.04368416883517057,0.009713784722472718,0.010942004853859544,0.0034627606582308735
149,Experiment 6@900,Experiment 6,multimesh,900,16,70,35.0,0.7130229021325315,0.02997437999581336,0.14864126034080982,0.025768921879560362,0.06841269694268703,0.011461322032016191,0.037989014061167836,0.011931515732108638,0.12448183353990316,0.01530677445834389,0.04356506385374814,0.009968481074354175,0.010700843296945095,0.0033169783357637522
150,Experiment 6@900,Experiment 6,multimesh,900,16,71,35.5,0.7085249771297701,0.030166913539933345,0.14764276845380664,0.025238314944094755,0.06755307223647833,0.011004130174315544,0.03723083040677011,0.011552025216169114,0.12410710100084543,0.014877573232330953,0.04325246228836477,0.010002989427711492,0.010430837224703282,0.0031584991469994135
151,Experiment 6@900,Experiment 6,multimesh,900,16,72,36.0,0.7026209573014949,0.03037693947788269,0.14646501746028662,0.024834401321201047,0.06666789599694312,0.010564850365958481,0.03644713538233191,0.01117023216192978,0.12325594527646899,0.014668191736378478,0.0428521306021139,0.010009357529752082,0.010147454857360572,0.0030189276535202256
152,Experiment 6@900,Experiment 6,multimesh,900,16,73,36.5,0.6972003317894502,0.030954260836343766,0.14539085235446692,0.024406904429672388,0.06578712724149227,0.010097798826571122,0.03569632209837437,0.010746291782597738,0.12259809393435717,0.014389145965969258,0.0425291812280193,0.01003277988902386,0.009883306949632242,0.0028644228799545837
153,Experiment 6@900,Experiment 6,multimesh,900,16,74,37.0,0.6912292475604364,0.031181859832017038,0.14444563537836075,0.02385613264799411,0.06492064357735217,0.009562743854677798,0.03497168386820704,0.01029495497926963,0.12215645611286163,0.014066484607641642,0.04220643104054034,0.010157112137779391,0.009623005607863888,0.002707658324999868
154,Experiment 6@900,Experiment 6,multimesh,900,16,75,37.5,0.6853427551914196,0.032870676991986814,0.14349185163155198,0.023243775477722665,0.06413238635286689,0.009024230561978024,0.03426377975847572,0.009823709305039702,0.12175484606996179,0.014091168119824743,0.041958442190662026,0.010383611618491799,0.009380829433212057,0.002540769518389313
155,Experiment 6@900,Experiment 6,multimesh,900,16,76,38.0,0.6795555078883997,0.033551526049249866,0.14246537955477834,0.022559639928190323,0.06331574753858149,0.008420874397278505,0.03352695459034294,0.009295591760753676,0.1212287237867713,0.014325079798505313,0.04172191710676998,0.010687533352057988,0.0091379729565233,0.002374848385755135
156,Experiment 6@900,Experiment 6,multimesh,900,16,77,38.5,0.673512806810274,0.0345569433287222,0.14146577939391136,0.021864920011658,0.06255065160803497,0.00788113375092519,0.03283842164091766,0.008798209073132017,0.1205878290347755,0.014543480681191184,0.04146072524599731,0.01090390180873276,0.00889786533662118,0.002211301034087673
157,Experiment 6@900,Experiment 6,multimesh,900,16,78,39.0,0.6679580238760422,0.03573110939477168,0.14061000989750028,0.021256976303172997,0.06188309355638921,0.007445242291376826,0.03221455856692046,0.008327802277919452,0.11999082751572132,0.014657968428183381,0.041250193607993424,0.011034047102128906,0.008695425989571959,0.0020875497014698832
158,Experiment 6@900,Experiment 6,multimesh,900,16,79,39.5,0.6614012638661232,0.03589514478483933,0.13999177562072873,0.020782949264397027,0.061315096681937575,0.007015296803879242,0.03168145113158971,0.00789142371052637,0.11963907396420836,0.01469934395931582,0.0410559899173677,0.011112645363957195,0.00852159337955527,0.0019644731703933227
159,Experiment 6@900,Experiment 6,multimesh,900,16,80,40.0,0.6567421316641802,0.03667346510732457,0.13961015548557043,0.020299218144681816,0.060888873878866434,0.006619391960250627,0.031239216565154493,0.007500074630953395,0.11962751811370254,0.014577894994996843,0.040940622333437204,0.011162065168418509,0.008387636800762266,0.0018638225919844816
